moviedialog_id	moviedialog_desc	moviedialog_prof0_trans_id	moviedialog_prof1_trans_id	moviedialog_prof2_trans_id	moviedialog_endscript	moviedialog_stage0_movieid	moviedialog_stage0_subtitle	moviedialog_stage0_npc_tmpid	moviedialog_stage0_action_idx	moviedialog_stage1_movieid	moviedialog_stage1_subtitle	moviedialog_stage1_npc_tmpid	moviedialog_stage1_action_idx	moviedialog_stage2_movieid	moviedialog_stage2_subtitle	moviedialog_stage2_npc_tmpid	moviedialog_stage2_action_idx	moviedialog_stage3_movieid	moviedialog_stage3_subtitle	moviedialog_stage3_npc_tmpid	moviedialog_stage3_action_idx	moviedialog_stage4_movieid	moviedialog_stage4_subtitle	moviedialog_stage4_npc_tmpid	moviedialog_stage4_action_idx	moviedialog_stage5_movieid	moviedialog_stage5_subtitle	moviedialog_stage5_npc_tmpid	moviedialog_stage5_action_idx	moviedialog_stage6_movieid	moviedialog_stage6_subtitle	moviedialog_stage6_npc_tmpid	moviedialog_stage6_action_idx	moviedialog_stage7_movieid	moviedialog_stage7_subtitle	moviedialog_stage7_npc_tmpid	moviedialog_stage7_action_idx	moviedialog_stage8_movieid	moviedialog_stage8_subtitle	moviedialog_stage8_npc_tmpid	moviedialog_stage8_action_idx	moviedialog_stage9_movieid	moviedialog_stage9_subtitle	moviedialog_stage9_npc_tmpid	moviedialog_stage9_action_idx	moviedialog_stage10_movieid	moviedialog_stage10_subtitle	moviedialog_stage10_npc_tmpid	moviedialog_stage10_action_idx	moviedialog_stage11_movieid	moviedialog_stage11_subtitle	moviedialog_stage11_npc_tmpid	moviedialog_stage11_action_idx	moviedialog_stage12_movieid	moviedialog_stage12_subtitle	moviedialog_stage12_npc_tmpid	moviedialog_stage12_action_idx	moviedialog_stage13_movieid	moviedialog_stage13_subtitle	moviedialog_stage13_npc_tmpid	moviedialog_stage13_action_idx	moviedialog_stage14_movieid	moviedialog_stage14_subtitle	moviedialog_stage14_npc_tmpid	moviedialog_stage14_action_idx
336	75+任务8交	0	0	0		0	伊苏，是因为帮我施展大预言术所以你才…	0	-1	0	黑夜想遮盖整片天空，却永远有璀璨的星绽放光芒	1650	-1	0	我愿舍生之短暂，换得光明之永恒	1650	-1	0	伊苏…我不会让你就这么死去的！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
337	75+任务9接	0	0	0		0	我去找能够抵消预言石反噬之力的药，在这之前，你一定要坚持住！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
338	75+任务9交	0	0	0		0	阿米尔，我在静谧海滩找到了一些治疗精神力的药草，你赶紧让伊苏服下吧！	0	-1	0	谢谢你，<PL=N>	1649	-1	0	都怪我太心急了……害得伊苏被预言术反噬	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
339	75+任务10接	0	0	0		0	我记得欧若拉说过，黑暗教会中曾有过把自己暂时投影在其他人身上的邪恶法术，任何攻击都会像打在空气中，无法对他造成伤害	1649	-1	0	也许魔王还隐藏在泽州某个角落，你看到的就是他的投影！	1649	-1	0	对了，之前我看到魔王眼中的世界，好像在密切关注着琳达…该不会…	0	-1	560		0	-1	0	这是！	1649	-1	0	看上去不太对劲！我要赶紧追过去看看！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
340	75+任务10交	0	0	0		0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
341	75+任务11接	0	0	0		0	琳达，你还记得之前发生的事情吗？	0	-1	0	发生了什么……我只记得前两天我去收购矿石，回来的路上经过蓝色港湾，之后发生的事情一点印象都没有了	1653	-1	0	魔王投影在你的身上，操控你成为他的傀儡…还好魔王投影的时间并不长，不然就危险了！	0	-1	0	天啊！魔王！太可怕了！	1653	-1	0	你现在已经没事了，好好修养一下吧！这么看魔王之前就藏匿在蓝色港湾，那里也许会有什么线索…	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
342	75+任务11交	0	0	0		0	伊苏，你好点了吗？	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
343	75+任务12接	0	0	0		0	我刚刚在蓝色港湾看到了格尼薇儿…可是她被封印在屏障之后，我怎么也过不去	0	-1	0	而且格尼薇儿周围的黑雾看起来十分邪恶，我担心…	0	-1	0	只有光明之物，才能破除一切阴暗	1650	-1	0	可是要去哪里寻找光明之力足够强大的东西呢！	0	-1	0	得女神祝福而自由翱翔，不染尘泥的独角兽啊，那圣洁之角、洁白之羽，不惧黑暗	1650	-1	0	你是指独角兽？它帮过我很多忙…	0	-1	0	不过现在去王城耗费的时间太久了，伊苏，你知道独角兽还会在哪些地方出现吗？	0	-1	0	蔚海梦境有时可以听到独角兽的嘶鸣	1650	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
344	75+任务12交	0	0	0		0	伊苏，我得到独角兽羽毛了！接下来要怎么办？	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
345	75+任务13接	0	0	0		0	事不宜迟，我们赶快去破除屏障吧！	0	-1	0	只要能救出格尼薇儿，重新封印阿瓦隆梦境，我相信我们很快就能消灭魔王的！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
346	75+任务13交	0	0	0		0	看来独角兽之羽蕴含的光明之力还是不够完全破除封印啊！	0	-1	0	我要抓紧时间找到第六块预言石，再赶回来救出格尼薇儿！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
347	75+任务14接	0	0	0		0	不过没人告诉他们…	1650	-1	0	又是黑暗教会！	0	-1	0	看来走之前，一定要把这些喽啰铲除干净，不然难保他们不会再搞鬼！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
348	75+任务14交	0	0	0		0	阿米尔，我马上要赶回去寻找预言石的下落，格尼薇儿就要你和伊苏来守护了	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
349	75+任务15接	0	0	0		0	不过总算见到了格尼薇儿…未来一定会好起来的！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
350	81级任务1接	0	0	0		0	<C=75>啊哈~好久没回艾丁森了，空气真好~	0	-1	0	<C=64>你还有心情看天气！	46	-1	0	<C=48>看你闷闷不乐的，想逗逗你嘛，发生什么事情了？	0	-1	0	我利用女神之力召集了余下拥有碎片的四名骑士，可是有两名迟迟没有到来…	46	-1	0	你快去入城必经之路绿野飞瀑看看，千万别是遭到兽人袭击了！	46	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
351	81级任务1交	0	0	0		0	很遗憾…两名骑士已经牺牲了，这是他们的勋章…	0	-1	0	什么…	46	-1	0	想想曾经，我们12人为女神效力，平时一起特训，挑战切磋，共同抵御魔王…	46	-1	0	可如今，背叛的，牺牲的，归隐的…曾经，再也回不去了…	46	-1	0	别想了…	0	-1	0	（流下了几滴眼泪）愿骑士精神，永世长存！	46	-1	0	（擦干眼泪）我一定要振作，骑士的精神，是永远忠于女神，为光明效力！哪怕我们还有一丝气息，都不能让骑士精神在奥拉大陆消亡！	46	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
352	81级任务2接	0	0	0	NpcSet:FindNpcByTemplateID(46):TalkAroundID(1045,0)	0	那我们接下来做什么？	0	-1	0	你去找米恩问问兽人的情况吧…兽人都投靠黑暗教会了，他却还跟兽人有联系！我不喜欢他！	46	-1	0	<C=48>好吧，那我去问	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
353	81级任务2交	0	0	0		0	<PL=N>，我们又见面了	48	-1	0	米恩你好~<C=75>我想打听打听兽人的状况~	0	-1	0	兽人？我怎么可能知道他们的状况？你回去吧…	48	-1	0	可…阿尔芭说你还和兽人有联系啊？	0	-1	0	联系？兽人们很愿意光顾我的药水生意，我们自然有联系	48	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
354	81级任务3接	0	0	0	NpcSet:FindNpcByTemplateID(48):TalkAroundID(1046,0)	0	哎…？兽人投靠了黑暗教会，你不是不做兽人药水的生意了么？	0	-1	0	呵呵…生无所念，做什么生意都是一样的	48	-1	0	米恩，你怎么…	0	-1	0	我很忙，我还要去残垣石台给兽人的祭祀送药水，你回去吧！	48	-1	0	（嘀咕）残垣石台…	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
355	81级任务3交	0	0	0		0	阿尔芭！我发现兽人的聚集地迁到了残垣石台！	0	-1	0	<C=81> 兽人从前的聚集地神之遗迹，地理位置优越，繁荣程度媲美罗兰度，怎么会迁到荒芜的残垣石台呢？	0	-1	0	<C=57>笨死了，一定是那里发生了重大变故！	46	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
356	81级任务4接	0	0	0	NpcSet:FindNpcByTemplateID(46):TalkAroundID(1047,0)	0	你是说…魔王他们？！	0	-1	0	我马上去遗迹查看！	0	-1	0	回来！别去！	46	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
357	81级任务4交	0	0	0		0	<C=76>我回来了……	0	-1	0	<C=57>跑的比兔子还快，追都追不上你！	46	-1	0	<C=76>连遗迹内部都没进去…	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
358	81级任务5接	0	0	0	NpcSet:FindNpcByTemplateID(46):TalkAroundID(1048,0)	0	<C=73>其实…我有一个秘宝——法力之源，使用后将拥有超越神的力量！	46	-1	0	我将它交给黛西保管了，你快去找黛西取回来吧~	46	-1	0	有宝贝你不早说！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
359	81级任务5交	0	0	0		0	<PL=N>！你回来啦！真是太好了！	47	-1	0	<C=75>，嗨黛西，好久不见~	0	-1	0	黛西，阿尔芭交给你保管的法力之源你还记得嘛？	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
360	81级任务6接	0	0	0	NpcSet:FindNpcByTemplateID(47):TalkAroundID(1049,0)	0	<C=55>这次你和阿尔芭回来之后，还会走么？	47	-1	0	没有唤醒女神的力量，我们不能有一刻停歇…	0	-1	0	我一直很为你们担心，这次你们再离开，带着我一起好不好？	47	-1	0	不行的…你是个普通人，很容易受伤…	0	-1	0	你不带着我，我就不告诉你我把法力之源藏在哪~	47	-1	0	<C=54>好嘛，带你带你（先答应下来再说吧…）	0	-1	0	嘻嘻，太好啦~我将它埋藏在了秘地晶矿（水晶矿洞、晶石洞天、水晶秘洞），你快去找吧~	47	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
361	81级任务6交	0	0	0		0	你看，是不是这个东西？	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
362	81级任务7接	0	0	0		0	<C=68>不过，还要请你帮一个忙呢，去帮我找黛西的哥哥做一把精巧的匕首吧！	46	-1	0	有了法力之源不是会很强大么？还要匕首做什么？	0	-1	0	<C=64>叫你去就快去！	46	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
363	81级任务7交	0	0	0		0	<PL=N>,好久不见！	49	-1	0	嗨~弗兰德！我想请你帮个忙，可不可以帮我打造一把精巧的匕首？	0	-1	0	你是要用我的匕首去战胜黑暗教会吗？	49	-1	0	额…是，是…	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
364	81级任务8接	0	0	0		0	不过，你最好去断壁飞岩帮我收集一些兽人的骨骼，用那个做刀柄再好不过了！	49	-1	0	好的，我这就去！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
365	81级任务8交	0	0	0		0	你看看这个兽人骨可以嘛？	0	-1	0	嗯可以，不错不错~ 	49	-1	0	我打造的匕首，锋利无比，削铁如泥，在奥拉大陆上那是远近闻名呐！银翼骑士团都人手一把，连奥拉女神都用我的匕首封印了魔王…	49	-1	0	<C=48>（我…当我啥也没听到吧…）	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
366	81级任务9接	0	0	0	NpcSet:FindNpcByTemplateID(49):TalkAroundID(1050,0)	0	…那个	49	-1	0	怎么了弗兰德？	0	-1	0	我妹妹在收拾行李，说是要和你们一起走…如今黑暗教会复活魔王，危机一触即发。她一个不懂法术的普通姑娘跟着你们…绝对不行！	49	-1	0	不瞒你说，我这个铁匠铺，是我们父亲开的…他本是银翼骑士之一，但是认识了我的母亲后，就想在这个小镇过最平凡的生活	49	-1	0	可是好景不长，再一次纷争中我们的父母都离开了…父亲离世前嘱咐我，一定要照顾好妹妹，带着她远离纷争… 	49	-1	0	所以…我不能让黛西卷入这场浩劫之中！	49	-1	0	这样…你等着我，我去劝她	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
367	81级任务9交	0	0	0		0	黛西…你真的要跟我们一起走么？	0	-1	0	对呀！你不是答应我了嘛！我迫不及待的想要见到他…	47	-1	0	他…？？	0	-1	0	<C=61>啊哈…没什么没什么啦~我们什么时候出发呀？	47	-1	0	你告诉我，我就带你去！	0	-1	0	嗯…前段时间，我去罗兰度集市置办货物，遇见了一名骑士。我们一见如故，天南地北的聊了好久…直到夕阳西下我才赶回来	47	-1	0	他是银翼骑士团的飓风骑士，是真正的勇士！他还说，等他完成了骑士的使命，就来艾丁森和我一起过平凡的生活	47	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
368	81级任务10接	0	0	0	NpcSet:FindNpcByTemplateID(47):TalkAroundID(1052,0)	0	那个…我去找阿尔芭商量一下哈~	0	-1	0	嗯，好~等你消息哦~	47	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
369	81级任务10交	0	0	0		0	阿尔芭…黛西与飓风骑士相爱，可她还不知道他已经…怎么办？	0	-1	0	实话实说咯！	46	-1	0	她可是我们的好朋友！你忍心这么伤害她么？	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
370	81级任务11接	0	0	0		0	你说的确实在理…	0	-1	0	我将飓风骑士的勋章埋葬在了他牺牲的地方，你去找到，将它送给黛西吧 	46	-1	0	留一个纪念吧…	46	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
371	81级任务11交	0	0	0		0	黛西…飓风骑士已经…为光明牺牲了…	0	-1	0	什…么…？？	47	-1	0	不…不可能！（大哭）他还有那么重要的承诺没有兑现，怎么可以把我一个人丢在这里？我…我要随他而去！ 	47	-1	0	黛西！人死不能复生，但是他的骑士精神是永世长存的！你还有疼你的哥哥，你这么走了，你的哥哥会有多伤心！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
372	81级任务12接	0	0	0	NpcSet:FindNpcByTemplateID(47):TalkAroundID(1053,0)	0	这是飓风骑士的勋章…是他生前一直佩戴着的	0	-1	0	这个…送给你	0	-1	0	谢谢你…我会好好随身携带，就像他一直陪伴在我身边…	47	-1	0	耽误了你这么久的时间，快去找阿尔芭完成你们的使命吧！	47	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
373	81级任务12交	0	0	0		0	看黛西的样子，感觉很心疼…	0	-1	0	也许爱情的伤痛是每个人都要经历的…	46	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
374	81级任务13接	0	0	0		0	<C=75>这把匕首还真不错呀！	46	-1	0	我刚刚也催动了法力之源的力量，我们去追击魔王吧！	46	-1	0	<C=51>嗯！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
375	81级任务13交	0	0	0		0	你怎么又来了？	48	-1	0	阿尔芭借用了法力之源的力量…可是黑暗阿尔芭太狡诈我们还是没有敌过她，阿尔芭被捉走了 	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
376	81级任务14接	0	0	0	NpcSet:FindNpcByTemplateID(48):TalkAroundID(1054,0)	0	不可能，法力之源的力量如果被启动，是有毁天灭地的能量的。	48	-1	0	这么轻易就被捉走了…除非她并没有使用	48	-1	0	什么？怎么会这样…	0	-1	0	法力之源，能量无穷…但只能启动一次	48	-1	0	这个阿尔芭…又再搞什么名堂！我得赶快去救她！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
377	81级任务14交	0	0	0		0	我们终于打败了她，可是你为什么没有启用法力之源啊？	0	-1	0	我…	46	-1	0	阿尔芭？你怎么了…	0	-1	0	我……我也不知道，感觉生命被抽空一般…	46	2	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
378	81级任务15接	0	0	0		0	阿尔芭，你现在状态越来越差了…你还好么？	0	-1	0	我头晕的厉害…我会不会就这么死掉了… 	46	-1	0	别瞎说！	0	-1	0	米恩见多识广，我去帮你问问他	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
379	81级任务15交	0	0	0		0	我们战胜了黑暗阿尔芭，可是阿尔芭……她的情况越来越糟糕，这该如何是好…	0	-1	0	我是奥拉大陆上最富盛名的炼金师，我自然有办法救她…不过…	48	-1	0	不过什么？	0	-1	0	我的药水，价格不菲。	48	-1	0	多少钱我都愿意付给你！	0	-1	0	嗯…她们两个，看上去是两个个体，但是毕竟是同一个灵魂衍生而出。尽管对立，却生生相依，共生存在。	48	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
380	81级任务16接	0	0	0		0	那怎么办？	0	-1	0	你去黑暗阿尔芭死亡的地方…将她死后凝结成的神魄带回来	48	-1	0	我会配以融合药水，让两个神魄能够更好的融合在一起	48	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
381	81级任务16交	0	0	0		0	米恩，是不是这个？	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
382	81级任务17接	0	0	0	NpcSet:FindNpcByTemplateID(48):TalkAroundID(1055,0)	0	奥拉的意志，请将阿尔芭的神魄汇融其中…	48	-1	0	<C=63><C=63><C=63>	0	-1	0	好了，让阿尔芭喝下就没事了	48	-1	0	谢谢你！我马上去！	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
383	81级任务17交	0	0	0		0	阿尔芭，快，把这个喝下去！	0	-1	0	感觉怎么样？	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
384	81级任务18接	0	0	0		0	你为什么要跟她走！万一你有什么事呢…你的能力比我强，牺牲掉我也没什么的…	0	-1	0	废话什么？你是命定之人，自然不能有事	46	-1	0	<C=49>就为这个啊…	0	-1	0	我们经历了这么多…我早就把你当成生命中最重要的朋友了，就算这件事与你毫无关系，我也不会弃你不顾的	46	-1	0	<C=58>头一次听你说这样的话，好感动的样子	0	-1	0	不过…你为什么不启动法力之源	0	-1	0	这个…以后你就知道啦~	46	-1	0	<C=48>你可真…讨厌！要不是你这个笨蛋，我能一次又一次的受伤被抓么！！	46	-1	0	…又恢复原样了	0	-1	0	少磨磨蹭蹭的！我们现在要赶紧去附近寻找魔王的下落！	46	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
385	81级任务18交	0	0	0		0	竟然一点线索都没有？魔王到底在哪里？	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
386	81级任务19接	0	0	0	NpcSet:FindNpcByTemplateID(46):TalkAroundID(1056,0)	0	这可如何是好	0	-1	0	不然你再去问问米恩吧，看看会不会有线索	46	-1	0	<C=58>我现在也不喜欢和那个奇怪的米恩说话了…	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
387	81级任务19交	0	0	0		0	我们找不到任何有关魔王的踪迹，你知道些什么线索么？	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
388	81级任务20接	0	0	0	NpcSet:FindNpcByTemplateID(48):TalkAroundID(1057,0)	0	我…	0	-1	0	难道你希望看到，有一天奥拉大陆陷入黑暗之中么？	0	-1	0	黑暗如何？光明又如何？同我来说…都是一样的…	48	-1	0	别耽误我的时间了…兽人的精锐部队都随着黑暗教会去了王城，我要赶时间制作大量的药水去那里贩卖…	48	-1	0	唔…	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
389	81级任务20交	0	0	0		0	依米恩的意思，魔王他们应该是在向王城进发	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
390	81级任务21接	0	0	0		0	我们现在要尽快赶去王城，夺回那三枚碎片！	46	-1	0	嗯！	0	-1	0	这次只许成功不许失败	46	-1	0	如果失败了，我们的碎片落入魔王手中，那样奥拉大陆，就真的陷入了黑暗之中了…	46	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
391	75+（新81级）任务15交	0	0	0		0	该死，不死族把王城包围了。怎么偏偏这个时候开始攻城啊？	46	80	0	（叹气）唉，本想找个突破口的，谁知到那里被围得水泄不通，绕来绕去，反而越来越远，结果都绕道艾丁森了。	0	-1	0	可恶，太气人了……	46	80	0	（阿尔芭愤怒的转过身去）	46	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
392	新81级任务2接	0	0	0	NpcSet:FindNpcByTemplateID(3562):TalkAroundID(1065,0)	0	但是我需要尽快赶往王城……	0	-1	0	情况很紧急，现在先听我说……	3562	80	0	有一队兽人正向这边进发，您愿意跟我们一起迎击那些兽人么？	3562	-1	0	……好吧，请带路。	0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
393	新81级任务2交	0	0	0		0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
394	新81级任务3接	0	0	0	NpcSet:FindNpcByTemplateID(3562):TalkAroundID(1066,0)	0	兽人想重组部队还需要一段时间，这段时间应该我们够完成防御工事了。	3562	-1	0	那太好了！	0	-1	0	我收到飓风骑士昂森纳就在王城的消息，需要马上赶过去。	0	-1	0	但是那里被不死族包围了，你知道怎么进去么？	0	-1	0	米恩带着我的部队穿过一条隐秘小道，越过了敌人的阵线才来到这里的。具体情况您可以问他，他就在那边。	3562	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
395	新81级任务3交	0	0	0		0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1	0		0	-1
